Authors,Headline,Time,Live,All_text,Category
Rune Zeitzen,Se vejrkortene – sådan rammer stormen Otto time for time,2023-02-16T17:42:59.000Z,0,"['TV 2 VEJR har udsendt et varsel for vindstød af orkanstyrke til dele af landet.', 'Stormen Otto er på vej og blæser ind over landet i løbet af fredagen med både middelvind af storm og vindstød af orkanstyrke.', 'De nyeste prognoser peger fortsat på, at stormen kan blive den kraftigste målt i landet i seks år.', 'Der er varslet vindstød af orkanstyrke i de røde områder. I resten af landet er der varslet vindstød af stormstyrke.', 'I de områder, hvor der er varslet vindstød af orkanstyrke, er der desuden mulighed for middelvind af stormstyrke i varselsperioden.', 'Alle vejrkort nedenfor bruger data fra den såkaldte Graf-vejrmodel, som er produceret af IBM. Andre prognosemodeller har lidt forskellige bud på vejrudviklingen.', 'Allerede ved frokosttid begynder det at blæse kraftigt op ved vestkysten med vindstød af stormstyrke.', 'Vindstødene ser ud til at nå stærk storm langs vestkysten og i Nordjylland ved 15-tiden.', 'Ud på eftermiddagen ser vinden ud til at tiltage yderligere, og sidst på eftermiddagen kan de første vindstød af orkanstyrke blæse ind over det nordvestlige Jylland.', 'Samtidig med at vindstødene kommer op på orkanstyrke, er der også mulighed for, at middelvinden når stormstyrke. Risikoen er størst langs de vestvendte kyster i Nordjylland.', 'Vinden topper i løbet af aftenen i Nordjylland med udbredt vindstød af op til orkanstyrke og middelvind af storm ved kysterne.', 'Lokalt kan middelvinden nå op på eller over 28 meter per sekund, hvilket nærmer sig grænsen til stærk storm, som går ved 28,5 meter per sekund.', 'I Danmark benyttes vindbetegnelser i henhold til den internationale Beaufort-skala.', 'Orkan: >32,6 m/s\nStærk storm: 28,5-32,6 m/s\nStorm: 24,5-28,4 m/s\nStormende kuling: 20,8-24,4 m/s\nHård kuling: 17,2-20,7 m/s\nKuling: 13,9-17,1 m/s\nHård vind: 10,8-13,8 m/s\nFrisk vind: 8,0-10,7 m/s\nJævn vind: 5,5-7,9 m/s\nLet vind: 3,4-5,4 m/s\nSvag vind: 1,6-3,3 m/s\nNæsten stille: 0,3-1,5 m/s\nStille: <0,3 m/s', 'Det kan blive den højeste middelvind målt i landet siden stormen Urd, som ramte 2. juledag 2016, hvor der blev målt 29,4 meter per sekund.', 'Som aftenen skrider frem, breder stormen sig til den østlige del af landet og kan give kraftige vindstød af op til orkanstyrke i Kattegat.', 'Først natten til lørdag begynder vinden at aftage i den østlige del af landet, og vinden lægger sig ikke før lørdag morgen.', 'Stormlavtrykkets fronter skal først passere landet, før der bliver skruet op for blæsten.', 'Det sker i løbet af fredag formiddag, hvor en kraftig front kan give store mængder nedbør flere steder i landet.', 'Tilsammen ser det ud til, at der falder mellem 5 og 15 millimeter regn landet over.', 'Bliv klogere på, hvordan du kan forberede dig bedst på stormen, lige her.']",Vejr
Kristian Skovby Ørbæk,Sådan forbereder du dig på stormen Otto,2023-02-16T11:52:01.000Z,0,"['Beredskaberne råder nu alle borgere til at tage nogle forholdsregler, inden stormen rammer i morgen.', 'Stormen Otto har potentiale til at blive den kraftigste, der har ramt Danmark i flere år, viser adskillige prognoser.', 'Ifølge TV 2 VEJR rammer stormen den jyske vestkyst fredag tidligt om eftermiddagen, og især i Nordjylland bliver stormen meget kraftig. Her kan middelvinden nå stærk storm, der er vindstyrken lige under orkan, mens vindstødene selv over land når orkanstyrke.', 'Stormen breder sig i eftermiddagens og aftenens løb til en større del af landet, og stormen kulminerer i de østlige dele af landet sent fredag aften.', 'Derfor kan det være en god idé at investere lidt tid i at forberede sig, lyder opfordringen fra Bjarne Nigaard, der er sekretariatschef for Danske Beredskaber.', 'Han råder derfor danskerne til følgende:', 'Derudover råder Bjane Nigaard danskerne til at tage et kig på taget og fastgøre løse tagplader og tagsten.', 'For de, der bor lavt og i kystnære områder, særligt mod nordvestvendte kyster, råder beredskabet at gøre huse klar til eventuelle oversvømmelser.', '- Det kan man for eksempel gøre ved at afblænde ventilationshuller i ydervægge og andre udsatte åbninger, have sandsække parat, flytte dyrebare ejendele til plastbokse og flytte dem væk fra kælderen og lukke for eventuelt opstigende kloakvand, forklarer Bjarne Nigaard.', 'Beredskabet oplyser, at man er velkomne til at kontakte det lokale beredskab, hvis man har behov for sandsække.', '- Det kan vise sig ikke at være nødvendigt – men for en sikkerheds skyld er det en god idé at have forberedt sig, siger Bjarne Nigaard.', 'Selv om man umiddelbart ikke tænker sig selv i farezonen, er det alligevel en god idé at gøre sig klar. Derfor har beredskaberne også fire råd til alle danskere.']",Vejr
Sebastian Pelt,Stormen Otto på vej mod Danmark – kan blive den kraftigste i flere år,2023-02-16T07:45:13.000Z,0,"['Stormen har fået navnet Otto.', 'En regulær storm med vindstød af orkanstyrke har kurs mod Danmark, og den vil sætte sit præg på fredagens vejr fra eftermiddagstimerne og frem til natten til lørdag.', 'I Danmark benyttes vindbetegnelser i henhold til den internationale Beaufort-skala.', 'Orkan: >32,6 m/s\nStærk storm: 28,5-32,6 m/s\nStorm: 24,5-28,4 m/s\nStormende kuling: 20,8-24,4 m/s\nHård kuling: 17,2-20,7 m/s\nKuling: 13,9-17,1 m/s\nHård vind: 10,8-13,8 m/s\nFrisk vind: 8,0-10,7 m/s\nJævn vind: 5,5-7,9 m/s\nLet vind: 3,4-5,4 m/s\nSvag vind: 1,6-3,3 m/s\nNæsten stille: 0,3-1,5 m/s\nStille: <0,3 m/s', 'Stormen har fået navnet Otto af DMI, og adskillige prognoser viser, at stormen har potentiale til at blive den kraftigste, der har ramt Danmark i flere år.', 'Vinden tager til allerede fredag formiddag, når vi bliver passeret af lavtrykkets fronter, der giver udbredt og silende regn.', 'Regnvejret fortsætter nogle timer, og slipper først de østlige egne fredag eftermiddag.', ""Vinden tager yderligere til på 'bagsiden' af regnvejret, og fra omkring klokken 15 fredag eftermiddag kan vinden nå storm langs en større strækning af den jyske vestkyst. Langs kysten på en strækning fra Ringkøbing fjord og hele vejen mod nord til Skagen, er der stor sandsynlighed for, at middelvinden når op mellem 25 og 28 meter per sekund."", 'Langs Jammerbugtens kyster kan middelvinden endda nå 29 meter per sekund, hvilket – såfremt det skulle blive en realitet – svarer til stærk storm.', 'I hele det ovennævnte område kan vindstødene nå orkanstyrke på mellem 33 og 39 meter per sekund.', 'Helt frem til midnat natten til lørdag kan der fortsat komme vindstød af stærk storm eller orkan i de nævnte områder.', 'I Kattegatområdet – inklusiv den nordsjællandske kyst – og omkring Bornholm, er der også risiko for vindstød af orkanstyrke, mens man i resten af landet kan risikere at blive ramt af vindstød af storm eller stærk storm.', 'Langs den nordsjællandske kyst er der også risiko for regulær storm i middelvinden en kort overgang ud på aftenen.', 'Vinden kulminerer generelt i de tidlige aftentimer i den nordvestlige del af landet, og først sent fredag aften over de sydøstlige egne.', 'Derudover giver den kraftige vind også anledning til høj vandstand, og lørdag formiddag kan vandstanden i dele af Kattegatområdet stige til over én meter.', 'På baggrund af prognoserne har TV 2 VEJR udsendt varsel om vindstød af orkan og storm, og i området på varselskortet, hvor der kan komme vindstød af orkanstyrke (det røde område), kan der også forekomme storm i middelvinden, der er defineret som gennemsnittet af 10 minutters vind.', 'Flere prognoser viser nu, at stormen Otto kan blive den kraftigste, der har ramt Danmark i over seks år. Skulle middelvinden nå over 28,1 meter per sekund, så vil Otto overgå de to vinterstorme Malik og Nora i 2022, der havde maksimale vindhastigheder på henholdsvis 27,9 og 28,1 meter per sekund.', 'I så fald har Otto potentiale til at blive den kraftigste storm i mere end seks år, og den kraftigste siden den stærke storm Urd ramte Danmark 2. juledag 2016. Det er også sidste gang, der er målt middelvind af stærk storm i Danmark. Stærk storm begynder ved 28,5 meter per sekund, og den højeste vindhastighed, der blev målt under Urd var 29,4 meter per sekund.', 'Perioden på over seks år uden stærk storm i Danmark er i øvrigt den længste, der er målt.']",Vejr
Sebastian Pelt,Grå torsdag i vente – en overgang med regn i en del af landet,2023-02-16T06:45:02.000Z,0,"['I de østlige landsdele kommer der regn i en periode.', 'Torsdag byder nok engang på gråvejr i det meste af landet, og dagen er startet med skyer, dis og tåge flere steder.', 'Især først på morgenen kan tågen drille flere steder, og det er vigtigt at være meget opmærksom på den reducerede sigtbarhed, hvis man skal ud at køre torsdag morgen.', 'Se radar for nedbør i hele Danmark i form af regn, sne eller\xa0slud. Vores onlinevejrkort viser, hvordan nedbøren har bevæget sig de seneste tre timer. Få en prognose for, hvor vejret er på vej hen.\xa0', 'Se vores nedbørsradar\xa0her', 'En svag front passerer Danmark, og den bliver mest aktiv over den østlige del af landet, hvor der en overgang kommer lidt regn.', 'Regnen rammer især Sjælland, hvor det vil dryppe fra de sene morgentimer over Vestsjælland.', 'Der bliver ikke tale om regn i betydelige mængder, og de fleste steder, hvor det vil regne, kommer der ikke mere end få millimeter.', 'Regnvejret bevæger sig længere mod øst, og i de tidlige eftermiddagstimer vil det kunne regne i perioder over Nordsjælland, Østsjælland og i hovedstadsområdet samt på Lolland og Falster.', 'Først på aftenen passerer det lette regnvejr Bornholm, mens det i resten af landet er blevet opholdsvejr.', 'Vest for Storebælt holder det tørt hele dagen, men en høj luftfugtighed med dis og skyer kan alligevel få det til at føles fugtigt udenfor.', 'Dagen igennem strømmer mildere luft frem til Danmark, så temperaturerne når efterhånden op mellem fem og syv-otte grader, mens vinden bliver svag til jævn fra syd og sydvest.']",Vejr
Andreas Nyholm,Særligt vejrfænomen kan sende isnende kulde over Danmark,2023-02-15T16:55:25.000Z,0,"['Opvarmning af stratosfæren betyder, at vinden er ved at skifte retning højt over Arktis.', 'Hvordan kan udvikling i stratosfæren føre til iskoldt vintervejr i Danmark?', 'Normalt foregår det vejr, som du selv iagttager i troposfæren – i cirka 0 til 15 kilometers højde. Det er her, at nærmest alle skyer befinder sig.', 'Men lige over troposfæren ligger stratosfæren, og den kan faktisk have en stor betydning for vejret i vintermånederne.', 'I disse måneder rammer intet sollys de polare egne, og der blæser en kraftig vind i stratosfæren.', 'Den blæser kraftigt, fordi luften i 15-25 kilometers højde over de polare egne afkøles helt ned til minus 100 grader.', 'Længere mod syd, hvor solen stadig opvarmer stratosfæren, er temperaturen meget højere – det er denne temperaturforskel, der skaber den kraftige blæst rundt om de arktiske egne.', ""Man bruger på dansk betegnelsen 'polarhvirvlen' om den kraftige vind, der blæser rundt i stratosfæren i vintermånederne."", 'Vinden heroppe blæser med orkanstyrke, og den kraftige vestenvind påvirker vores vejr, hvordan lavtryk og højtryk placerer sig.', 'Når vi har en stærk polarhvirvel, vil det milde vejr i Danmark og Europa dominere. Det er her, hvor lavtryk kommer ind fra vest med regn og blæst.', 'Det skyldes, at polarhvirvlens vind accelererer jetstrømmen, og vi får dermed oftest kun små udsving i jetstrømmen mod syd og nord – altså korte pust af kulde og varme, men oftest mild luft fra Atlanten.', 'Man kan sige, at kuldehvirvlen i stratosfæren holder kulden på plads over Arktis og typisk giver omskifteligt og blæsende vejr på vores breddegrader.', 'Polarhvirvlen kan dog af og til svækkes eller ligefrem ændre retning og blive til østenvind.', 'Det er netop, hvad der lige nu sker – at vestenvind bliver til østenvind i stratosfæren.', ""Forklaringen på denne ændring er en 'pludselig stratosfærisk opvarmning', hvor varm luft fra troposfæren opvarmer stratosfæren på kort tid – deraf udtrykket, som bruges blandt meteorologer."", 'Når den meget kolde luft i stratosfæren bliver opvarmet, ser vi, at vinden vender, og det kan komme til at påvirke vejret på store dele af den nordlige halvkugle.', 'Billedet øverst i artiklen viser temperaturen i cirka 25 kilometers højde, hvor der tydeligt ses et stort område, der nu er meget varmere end normalt.', 'Når kuldehvirvlen i stratosfæren kollapser, så går der cirka to uger, før isnende kold arktisk luft sendes mod syd.', 'Det er dog ikke hver gang, at kulden rammer ned over Europa. Nogle år vil den ramme over Nordamerika eller Asien – her vil Europa i stedet opleve varmere vejr end normalt.', 'Sandsynligheden for en iskold afslutning på februar og start på foråret er omkring 50 procent.', 'Sidst, at vi oplevede følgerne af en pludselig stratosfærisk opvarmning, var i februar 2021, hvor vi havde flere nætter ned tæt på minus 20 grader, og hvor søer over det ganske land frøs til is og tillod skøjteløb.', 'Får vi ikke den arktiske kulde at føle, så kan vejret måske blive varmere end normalt og vi kan se frem til den første forårsdag.', 'Det så vi også i februar 2021, at vi sidst på måneden kom over på den varme siden af jetstrømmen og fik ekstrem varme sidst på måneden.']",Vejr
Lærke Halkjær,Nordlys kunne ses både fra oven og fra landjorden – se billederne her,2023-02-15T12:55:26.000Z,0,"['Nattens dansende lys har fået flere fotografer ud i de mørke timer.', 'Det er et fascinerende syn, når nordlysets mangfoldige farver bevæger sig i horisonten.', 'Tirsdag aften og nat var der især i Nordeuropa stor mulighed for at fange et billede af nordlyset, da flere områder af himlen var fri for skyer.', 'I Ivalo i det nordlige Finland kunne man allerede se de grønne farver danse på himlen tirsdag aften klokken 18, cirka 1500 kilometer fra Danmark. På billedet ovenfor ses, hvordan lyset snor sig i et S hen over landskabet.', 'I Island kunne man også se det prægtige nordlys i grønne og brune nuancer.', 'Vi kan kun vise dig dette Facebookapp-opslag, hvis du accepterer alle cookies.', 'Selvom der var skyer i horisonten i Reykjavik, ødelagde det ikke chancerne for den islandske fotograf Willy Johannes, som fangede flere billeder af det bølgende lys.', 'Fra oven fotograferede en satellit det farvede lys som en klar, buet linje, der lå over det nordlige Skandinavien.', 'Desværre var for mange skyer i vejen til, at nordlyset også kunne nydes fra Danmark. Det kræver både en kraftig lysstyrke og en skyfri nattehimmel, hvis det skal kunne ses fra dansk jord.', ""Nordlys, også kaldet 'aurora borealis', opstår, når der er kraftige udbrud af solvind."", 'Elektrisk ladede partikler bliver slynget mod Jorden, hvor typen af partikler afgør farven på nordlyset.', 'De grønne og brunlige farver skyldes iltmolekyler, hvor blå og røde farver kommer af nitrogenpartikler.', 'Det har dog ikke snydt danskerne før. På billedet ovenfor ses, hvordan nordlyset ligger lavere i horisonten, når det kan spottes fra Danmarks breddegrader på en klar nat. De dansende farver på himlen kan dog ikke ses med det blotte øje, da det kræver et kamera med langtidseksponering.', 'Det var ikke kun over det nordligste af Europa, at man kunne se nordlyset natten til onsdag. Fra Nordamerika er der delt flere billeder på de sociale medier.', 'Vi kan kun vise dig dette Facebookapp-opslag, hvis du accepterer alle cookies.', 'I Yellowknife ved Great Slave Lake i Canada fyldte nordlyset i ekstra skarpe farver på en stjerneklar nat over et snedækket landskab.', 'I Alaska blev nordlyset foreviget mellem grantræernes toppe i de samme grønne og brune farver.', 'Igen onsdag aften og nat viser prognosen gode chancer for at se bevægende mønstre på himlen, hvis man er på skiferie i det nordlige Skandinavien. Man skal dog være heldig, hvis man skal kunne se det fra et sted i Danmark, da der i nat kommer skyer og regn.']",Vejr
Jens Ringgård Christiansen,Vindstød af stærk storm rammer Danmark på fredag – kan give stormskader,2023-02-15T11:22:27.000Z,0,"['Vindstød af stærk storm rammer kyster, mens stormstød også rammer andre steder.', 'Et lavtryk vil fredag ramme Danmark med vindstød af storm og stærk storm til store dele af landet.', 'Måske vil middelvinden, hvilket er gennemsnittet af vindstyrken set over ti minutter, også kunne nå stormstyrke.', 'Det kan få DMI til at navngive lavtrykket. Sidste navngivne storm var Nora, som ramte Danmark 18. februar 2022.', 'DMI har en politik om at holde navnet hemmeligt og følge alfabetet med skiftende køn fra storm til storm.', 'Ved Vestkysten vil man allerede fredag eftermiddag få stormstød, og til aften tiltager vindstødene til stærk storm.', 'Stormstød ved Vestkysten ser vi mange gange hver vinter, men netop fordi lavtrykket uddyber sig, så trænger de kraftige vindstød også længere mod øst.', 'Stormstød – og nogle steder også vindstød af stærk storm – vil derfor ramme Nordjylland, Kattegatøerne, Nordsjælland og Bornholm. De kraftige vindstød vil være hyppigst ved kyster, men vil også trænge ind over landområder.', 'Når vindstødene rammer ""nye steder"", er risikoen for stormskader naturligvis noget større. Vi ser typisk, at træer kan vælte eller knække.', 'Det er især farligt for trafikken, hvor en påkørsel kan være fatal.', 'Stormstød kan også rive tagsten ned eller ødelægge lette tage på eksempelvis carporte.', 'Natten til lørdag vil lavtrykket bevæge sig videre mod øst, og på ovenstående grafik ser man lavtrykscenteret i Østersøen mellem Sverige og Finland.', 'Der kan frem til lørdag morgen endnu optræde stormstød ved Jammerbugten og på Bornholm.', 'Stormen forventes aftagende lørdag formiddag.']",Vejr
Jens Ringgård Christiansen,"Tåge præger morgenen, men det bliver bedre i løbet af dagen ",2023-02-15T06:10:52.000Z,0,"['Onsdag bliver sidste dag i denne omgang med tørvejr.', 'Onsdag er begyndt med dis og tåge i det meste af landet. Meteorologisk set kalder man det tåge, når sigtbarheden er under 1000 meter.', 'Ovenstående observationer viser derfor, at der er meteorologisk tåge i hele den sydvestlige del af landet, og særligt når sigtbarheden er under 200 meter, er tågen generende for trafikken.', 'Samtidig er vejbanerne på Fyn, Sydsjælland og Lolland under frysepunktet, så ekstra varsomhed i trafikken er nødvendigt. Både Fyns og Syd- og Sønderjyllands Politi advarer mod glatte veje og tåge i morgentrafikken.', 'Tågen vil fortsætte med at genere frem til sidst på formiddagen, hvor sigtbarheden efterhånden bliver bedre.', 'Man skal dog ikke forvente opklaring og fuld solskin, men snarere, at skydækket i løbet af dagen løfter sig, så der bliver ""højere til loftet"".', 'På Bornholm ventes solen at bryde igennem, og det kan også ske andre steder, men de fleste steder vil eftermiddagen fortsætte med at være grå.', 'Termometrene når op mellem 3 og 7 grader, og vinden bliver let til jævn fra syd.']",Vejr
Jens Ringgård Christiansen,Kraftigt regnvejr og vindstød af mindst stormstyrke er på vej,2023-02-14T10:08:29.000Z,0,"['Fredag byder på cirka ti millimeter regn og i aftentimerne voldsom blæst.', 'Det fredelige vinterferievejr er ved at finde sin ende. Onsdag lufter det noget mere, og torsdag kan byde på lidt regn.', 'Fredag bliver decideret regnfuld og blæsende.', 'Fredag skal et kraftigt lavtryk passere lige nord om eller igennem Danmark, og allerede i formiddagstimerne vil et solidt regnvejr trænge ind over Danmark.', 'Der ventes generelt mellem 5 og 12 millimeter regn i løbet af fredagen.', 'Lavtrykket vil udover regn også give voldsom blæst især sidst på eftermiddagen og om aftenen.', 'Ovenstående prognosekort viser vindstød af stærk storm i Jammerbugten og mindst hård kuling til resten af landet.', 'Vindstød af stormstyrke vil om aftenen også bevæge sig over til de østlige egne af landet. Sommerhusene ved Sjællands nordkyst kan måske endda mærke vindstød op til stærk storm.', 'Selvom vind og nedbør er barskt på fredag, så vil temperaturen ikke være det. Termometrene vil fredag nå op mellem 7 og 10 grader.', 'Til weekenden ventes gradvis roligere vejr og igen lavere temperaturer.']",Vejr
Jens Ringgård Christiansen,Cyklonen Gabrielle fører nu til national undtagelsestilstand i New Zealand,2023-02-14T08:28:32.000Z,0,"['Selvom det værste uvejr er overstået, så vil oversvømmelserne fortsat udvikle sig med fare for jordskred og tab af menneskeliv.', 'Den tidligere cyklon Gabrielle ramte mandag New Zealands nordø og har siden raset med voldsomme skybrud og orkanstød.', 'Ødelæggelserne fra uvejret har fået New Zealands regering til at erklære national undtagelsestilstand.', 'Der er massive oversvømmelser i store dele af det nordlige New Zealand, og 225.000 mennesker er uden strøm tirsdag.', 'Ifølge BBC har premierminister Chris Hipkins sagt, at begivenheden er New Zealands største vejrkatastrofe i et århundrede.', 'Selvom den mest intense regn er overstået, så er der fortsat skybrud og lokalt måske 100 millimeter regn i vente. Generelt ventes mellem 50 og 100 millmeter regn i de østlige dele af New Zealand.', 'Det vil derfor føre til nye oversvømmelser, så problemerne kan endnu vokse. Især nær floder skal man passe på - også efter regnen hører op. Der er forsinkelser på oversvømmelserne nær floderne, og forsinkelserne er størst ved kystbyer, hvor floderne har udløb.', 'Oprydningsarbejdet får bedre vilkår fra onsdag, som Gabrielle bevæger sig væk fra New Zealand. Det vil først få vinden til at aftage, og nedbøren svækkes.', 'New Zealand har været enormt hårdt ramt af uvejr i 2023. I slutningen af januar førte skybrud til fire dødsfald i New Zealands største by.', 'Aucklands 1,5 millioner indbyggere har allerede fået 540 millimeter regn. Det er cirka halvdelen af den regn, som der normalt kommer på et helt år. Til sammenligning får Danmark normalt omkring 750 millimeter regn.', 'To help put 2023 in context for Aucklanders, here is the Airport rain accumulation plot (red line is 2023, showing a total of 540mm). The Airport has seen about half (48%) of its annual rainfall in just 45 days. Drier weather for the coming days, https://t.co/tks2Q488UD   ^GG pic.twitter.com/vyA1UOmNE7', 'New Zealand har to gange tidligere erklæret national undtagelsestilstand. Første gang var ved jordskælvet i Christchurch i 2011, hvor 185 mennesker mistede livet. Anden gang var ved begyndelsen af Covid-19 pandemien.']",Vejr
Jens Ringgård Christiansen,Tirsdag med mindre sol end de foregående dage,2023-02-14T06:05:36.000Z,0,"['Det tørre vejr med begrænset vind fortsætter, men mange steder forbliver det overskyet.', 'Hele landet får endnu en tørvejrsdag med ret rolig vind, så vejret arter sig udmærket til udendørsaktivitet i vinterferien.', 'Generelt kommer der mindre sol end mandag, men i nogle dele af landet bliver vejret faktisk bedre end mandag.', 'Tirsdagen er begyndt overskyet i hele landet med undtagelse af Bornholm. Solskinsøen får landets flotteste solopgang, men i løbet af morgenen også flere skyer vestfra.', 'Til gengæld klarer det en smule op i den sydvestlige del af Danmark, så solen efterhånden kan bryde igennem i Sønderjylland.', 'I eftermiddag når termometrene op mellem 3 og 8 grader, lunest i de sydvestlige egne.', 'Vinden er ret svag, så vejret er bestemt hæderligt for en dag midt i februar, selvom vi ikke når den samme varme som de tre foregående dage.', 'I aften fortsætter det milde vejr. Skyerne vil virke som en dyne, der sørger for, at temperaturen holder sig et stykke over frysepunktet.']",Vejr
Jens Ringgård Christiansen,Usædvanlig varme over Danmark og Europa,2023-02-13T17:51:26.000Z,0,"['For tredje dag i træk måler vi over 10 grader i Danmark.', 'Selvom vi kun er midt i februar, så kan solens magt allerede mærkes.', 'Overfladetemperaturen på en sort bil kan allerede nu komme op på 40 grader, og solglade ansigter kan føle forårets komme ganske tydeligt.', 'Men selvom februarkulden stadig er en del af vejrbilledet, så skal man ikke være i tvivl – det er langt varmere end normalt i øjeblikket.', 'Middeltemperaturen er cirka 5 grader varmere end normalt, og de seneste tre dage er der målt maksimumtemperaturer over 10 graders varme', 'De gule, orange og røde farver på nedenstående grafik viser, at det er det meste af Europa, som i øjeblikket har det meget varmt. Læg især mærke til Skandinavien.', 'Europas varmeste område er på den iberiske halvø, hvor både Portugal og Spanien har haft termometre oppe over 20 grader.', 'Den højest målte temperatur det seneste døgn blev målt i Jerez de la Frontera, som også kaldes sherryens hjemby.', 'Desværre er det i Tyrkiet frygteligt koldt, hvilket forværrer den grusomme situation, landet har været i siden jordskælvene sidste mandag.', 'I de hårdest ramte områder i den sydøstlige del af landet er dagtemperaturerne omkring 5 grader, og om natten når de ned omkring 3 graders frost.', 'Europas laveste temperatur den seneste nat blev målt i byen Erzurum, der ligger cirka 500 kilometer nordøst for jordskælvsområdet. Her nåede termometeret natten til mandag helt ned under 30 frostgrader.', 'Det kolde vejr i Tyrkiet og varme vejr i det øvrige Europa fortsætter de næste dage.']",Vejr
Jens Ringgård Christiansen,Det frygteligste uvejr i et århundrede rammer New Zealand lige nu,2023-02-13T09:51:56.000Z,0,"['Voldsomme orkanvinde og endnu mere heftig regnvejr vil de næste 36 timer hærge Nordøen på New Zealand.', 'Den tidligere tropisk orkan Gabrielle kaster lige nu voldsom regn ned over det nordlige New Zealand. Man frygter voldsomme oversvømmelser, og der tales om det potentielt værste uvejr i et århundrede.', 'Byen Whangarei med over 50.000 indbyggere har i løbet af de seneste 2 døgn fået 320 millimeter regn.', 'Det er mere end en femtedel af den normale mængde årlige regn, og de næste to dage vil regnen fortsat vælte ned over området. Der er varsel om yderligere mellem 100 og 160 millimeter regn.', 'De store mængder regn vil føre til oversvømmelser, som især kan blive voldsomme i områder, hvor bjergskråninger fører til samlinger af regnvandet.', 'Ud over oversvømmelser vil vinden fra Gabrielle også skabe yderlige ødelæggelser. Der er i byområder observeret vindstød på 130 kilometer i timen og over 150 kilometer i timen ved mere udsatte områder.', 'Vindstød af orkanstyrke begynder ved 118 kilometer i timen (32,7 meter i sekundet).', 'Mange mennesker i det nordlige New Zealand er nu uden strøm. De kraftige vindstød har væltet træer og beskadiget elledninger.', 'De næste to døgn vil konsekvenserne af vind og regn udvikle sig, og det er svært at vide, hvor konsekvenserne bliver værst.', 'Der er fare for jordskred, og hvis de sker ""de forkerte steder"", kan det begrave huse og borgere.']",Vejr
Jens Ringgård Christiansen,"Mandag er begyndt gråt, men nogle steder bliver vejret smukt",2023-02-13T08:30:53.000Z,0,"['Både temperatur og vind er behagelig, men mængden af sol vil blive meget forskellig fra landsdel til landsdel.', 'Vinterferievejret arter sig godt til udendørsaktiviteter. Det holder tørt, vinden er aftaget i forhold til weekenden, og det er også ganske lunt for årstiden.', 'Alligevel er der en ting mere, de fleste ønsker sig - sol. Det er dog svært at forudsige, hvor meget sol der kommer igennem i dag.', 'Morgenen og formiddagen byder på mest sol i den nordlige del af Danmark, mens den centrale og sydlige del af landet vil have langt flere skyer på himlen.', 'I eftermiddagstimerne er der bedre chance for, at solen slår igennem, men særligt i de sydlige egne ser skydækket fortsat ret tæt ud.', 'Termometrene byder generelt på 5 til 8 grader, men kommer der sol i en længere periode, kan temperaturen komme en anelse højere op.', 'Vinden aftager en smule i løbet af dagen, og bliver generelt let til jævn fra vest. Bevæger man sig ud til en vestvendt kyst, kan vinden dog fortsat være op til frisk.']",Vejr
Jonas Damsbo,Nyeste prognoser lover mindre godt for uge syv,2023-02-12T11:35:20.000Z,0,"['Der er udsigt til en uge uden ret meget solskin. ', 'Uge syv står for døren, hvor mange kan se frem til at holde vinterferie.', 'For blot et par dage siden var der udsigt til, at denne ferie kunne byde på perioder med en del sol.', 'Men mængden af solskin er der i de seneste prognoser blevet skruet gevaldigt ned for.', 'I stedet kan vi se frem til en uge, der bliver domineret af en del skyer. Sidst på ugen bliver disse endda ledsaget af perioder med regn.', 'Den første del af ugen bliver det dog stadig pænt udendørsvejr med tørvejr, relativ rolige vindforhold og mildt vejr for årstiden.', 'Selvom uge syv byder på en del skyer, så starter ugen faktisk meget pæn.', 'Der er nemlig udsigt til en mandag, hvor solen får gode muligheder for at vise sig frem. Samtidig bliver det en dag med temperaturer, der topper med syv til ni graders varme.', 'Vinden er over land generelt svag til jævn med aftagende styrke. Langs kysterne vil det blæse med op til en frisk vind fra vest.', 'Alt i alt er der udsigt til flot mandagsvejr.', 'Årsagen til det tørre og stabile vejr, vi oplever for tiden, er et højtryk, der ligger syd for Danmark.', 'Mens højtryk om sommeren tit er garanti for solskinsvejr, er det noget andet om vinteren. En uheldig placering af højtrykket kan resultere i overskyet vejr.', 'Netop det er tilfældet den første halvdel af den kommende uge. Her forventes højtrykket at ligge sydøst for Danmark, hvilket sender mildt, men også fugtig luft op til Danmark og dermed overvejende skyet vejr.', 'Derfor er det tvivlsomt, hvor meget sol det kan blive til tirsdag til torsdag. Dagene byder dog generelt på tørt og roligt vejr.', 'Efter nogle rolige dage ser det ud til, at vejret sidst på ugen bliver markant anderledes.', 'I skrivende stund spår prognoserne, at et større lavtryk skal passere Skandinavien, hvilket sender fronter og regn ind over landet. Derudover bliver det også markant mere blæsende.', 'Den første store vinterferieuge ser altså ud til at starte med stabilt vejr og slutte med ustadigt vintervejr.']",Vejr
